Family,Genus,Species,Abundance,Locality,Province/Territory,Ecozone,Side,Latitude,Longitude,Moisture_Regime,Replicate,Date,Trapping_Method
Chloropidae,Conioscinella,Conioscinella sp. D,2,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,14-17.vi.2011,PanTrap
Chloropidae,Conioscinella,Conioscinella sp. D,2,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,17.vi.2011,Sweep
Chloropidae,Dasyopa,Dasyopa sp. A,3,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,11-14.vi.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. A,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,14-17.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila obscura species group sp. B,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,7-11.vi.2011,MalaiseTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,14-17.vi.2011,PanTrap
Chloropidae,Incertella,Incertella incerta,2,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,17.vi.2011,Sweep
Chloropidae,Malloewia ,Malloewia sp. C,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,11-14.vi.2011,PanTrap
Chloropidae,Malloewia ,Malloewia sp. C,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,17.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. C,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,17.vi.2011,Sweep
Ephydridae,Philygria,Philygria nigrescens,2,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,11.vi.2011,Sweep
Lauxaniidae,Sapromyza,Sapromyza brachysoma,3,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,7-11.vi.2011,MalaiseTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,7-11.vi.2011,MalaiseTrap
Heleomyzidae,Suillia,Suillia apicalis,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,11-14.vi.2011,PanTrap
Chloropidae,Tricimba,Tricimba cincta,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,7-11.vi.2011,PanTrap
Chloropidae,Tricimba,Tricimba cincta,1,Norman_Wells,NT,NB,W,65.30494,-126.70873,Mesic,3,11-14.vi.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum trilineatum,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14.vi.2011,Sweep
Chloropidae,Conioscinella ,Conioscinella sp. A,2,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,3,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,17.vi.2011,Sweep
Chloropidae,Conioscinella ,Conioscinella sp. C,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Sciomyzidae,Dictya,Dictya umbroides Curran,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Sciomyzidae,Elgiva,Elgiva solicita (Harris),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11.vi.2011,Sweep
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Ephydridae,Hyadina,Hyadina binotata (Cresson),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14.vi.2011,Sweep
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,17.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia ?byanti,2,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,17.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),4,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. A,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. S,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,MalaiseTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,7-11.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,2,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Ephydridae,Scatophila,Scatophila exilis (Cresson),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,17.vi.2011,Sweep
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,7-11.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,3,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,11-14.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14.vi.2011,Sweep
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,17.vi.2011,Sweep
Sphaeroceridae,Spelobia,Spelobia sp. D,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. E,2,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,7-11.vi.2011,PanTrap
Heleomyzidae,Suillia,Suillia apicalis,1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),1,Norman_Wells,NT,NB,W,65.29112,-126.62262,Wet,1,14-17.vi.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum trilineatum,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,5,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila obscura species group sp. B,5,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Drosophilidae,0,Drosophilidae sp. A,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Chloropidae,Elachiptera,Elachiptera costata,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Chloropidae,Elachiptera,Elachiptera decipens,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Chloropidae,Elachiptera,Elachiptera decipens,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Sciomyzidae,Elgiva,Elgiva solicita (Harris),1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Ephydridae,Hyadina,Hyadina vockerhoti,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Ephydridae,Hyadina,Hyadina vockerhoti,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Ephydridae,Hydrellia,Hydrellia sp. A,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Lauxaniidae,Lauxania ,Lauxania shewelli,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Lauxaniidae,Lauxania ,Lauxania shewelli,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Sphaeroceridae,Leptocera,Leptocera sp. A,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. B,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Piophilidae,Parapiophila,Parapiophila atrifrons,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Piophilidae,Parapiophila,Parapiophila dudai,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Ephydridae,Pelina,Pelina canadensis,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia ?byanti,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),3,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),3,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Ephydridae,Philotelma,Philotelma defectum,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Ephydridae,Philotelma,Philotelma defectum,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sphaeroceridae,Phthitia,Phtitia ovicercus,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Sphaeroceridae,Phthitia,Phtitia ovicercus,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Milichiidae,Phyllomyza,Phyllomyza sp. B,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Sphaeroceridae,Pseudocollinella,Pseudocollinella sp. C,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Ephydridae,Psilopa,Psilopa sp.A,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11.vi.2011,Sweep
Ephydridae,Psilopa,Psilopa sp.A,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Ephydridae,Psilopa,Psilopa sp.A,6,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Sphaeroceridae,Pteremis,Pteremis wirthi,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,4,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,7-11.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda hoplites,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda lutosa,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Sphaeroceridae,Rachispoda,Rachispoda sp. C,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Sphaeroceridae,Rachispoda,Rachispoda sp. C,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Chloropidae,Rhopalopterum,Rhopalopterum sp. A,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Drosophilidae,Scaptomyza,Scaptomyza (Scaptomyza) sp. C,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,3,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,10,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,3,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11.vi.2011,Sweep
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14.vi.2011,Sweep
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,3,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,17.vi.2011,Sweep
Sciomyzidae,Tetanocera,Tetanocera ?silvatica ,1,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,14-17.vi.2011,PanTrap
Chloropidae,Tricimba,Tricimba cincta,2,Norman_Wells,NT,NB,W,65.25226,-126.66128,Wet,2,11-14.vi.2011,MalaiseTrap
Ephydridae,Allotrichoma,Allotrichoma bezzü,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Heleomyzidae,Amoebaleria,Amoebaleria sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,17.vi.2011,Sweep
Chloropidae,Conioscinella ,Conioscinella sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,5,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,10,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila obscura species group sp. B,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,MalaiseTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14.vi.2011,Sweep
Sphaeroceridae,Leptocera,Leptocera sp. A,7,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Leptocera,Leptocera sp. A,2,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Sphaeroceridae,Phthitia,Phtitia ovicercus,3,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,4,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda hoplites,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda sp. C,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11.vi.2011,Sweep
Chloropidae,Speccafrons,Speccafrons sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14.vi.2011,Sweep
Sphaeroceridae,Spelobia,Spelobia sp. A,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,11-14.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. D,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. E,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. I,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,PanTrap
Heleomyzidae,Suillia,Suillia apicalis,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,7-11.vi.2011,MalaiseTrap
Sciomyzidae,Tetanocera,Tetanocera ?silvatica ,1,Norman_Wells,NT,NB,W,65.28901,-126.84077,Wet,3,14-17.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila obscura species group sp. B,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Chloropidae,Gaurax,Gaurax n. sp. group C,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Chloropidae,Oscinella,Oscinella sp. D,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Sciomyzidae,Pherbellia,Pherbellia sp. A,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,8,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Heleomyzidae,Suillia,Suillia apicalis,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Heleomyzidae,Tephroclamys,Tephroclamys rufiventris,2,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Sepsidae,Themira,Themira flavicoxa Melander & Spuler,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Chloropidae,Tricimba,Tricimba brunnicolis,1,Schefferville,NL,SA,E,54.90526,-67.15049,Mesic,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,6-9.vii.2010,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,6-9.vii.2010,PanTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,3,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,3-6.vii.2010,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. C,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,6-9.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. F,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,3-6.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. J,2,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,3-6.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,3-6.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Schefferville,NL,SA,E,54.90414,-67.14888,Mesic,2,6-9.vii.2010,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. R,1,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,30.vi-3.vii.2010,MalaiseTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,2,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,30.vi-3.vii.2010,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,2,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,3-6.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,6-9.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,3-6.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Schefferville,NL,SA,E,54.9031,-67.14765,Mesic,3,6-9.vii.2010,PanTrap
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Clusiidae,Clusiodes,Clusiodes ater,2,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,PanTrap
Diastatidae,Diastata,Diastata sp. B,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Diastatidae,Diastata,Diastata sp. C,2,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,3-6.vii.2010,PanTrap
Drosophilidae,Drosophila,Drosophila sp. I,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Heleomyzidae,Heteromyza,Heteromyza oculata ,2,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,0,Limosininae sp. B,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,30.vi-3.vii.2010,PanTrap
Sphaeroceridae,0,Limosininae sp. B,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,3-6.vii.2010,PanTrap
Sphaeroceridae,0,Limosininae sp. B,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,PanTrap
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Ephydridae,Parydra,Parydra sp. B,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sciomyzidae,Pherbellia,Pherbellia ?byanti,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sciomyzidae,Pherbellia,Pherbellia ?byanti,3,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,3-6.vii.2010,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. O,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,3-6.vii.2010,PanTrap
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) sp. H,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. D,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,MalaiseTrap
Sphaeroceridae,Terrilimosina,Terrilimosina schmitzi,1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,3-6.vii.2010,PanTrap
